cloudCover,dayOfWeek,dayOrNight,expirationTimeUtc,iconCode,iconCodeExtend,precipChance,precipType,pressureMeanSeaLevel,qpf,qpfSnow,relativeHumidity,temperature,temperatureDewPoint,temperatureFeelsLike,temperatureHeatIndex,temperatureWindChill,uvDescription,uvIndex,validTimeLocal,validTimeUtc,visibility,windDirection,windDirectionCardinal,windGust,windSpeed,wxPhraseLong,wxPhraseShort,wxSeverity
100,Tuesday,D,1560912134,12,1200,60,rain,1003.2,0.76,0,77,25,21,27,27,25,Moderate,5,2019-07-02T10:00:00+0900,1562029200,11,21,NNE,,11,Rain,Rain,1
79,Tuesday,D,1560912134,4,400,60,rain,1003.2,0.76,0,75,26,21,28,28,26,High,6,2019-07-02T11:00:00+0900,1562032800,11,9,N,,14,Thunderstorms,T-Storms,2
79,Tuesday,D,1560912134,4,400,60,rain,1003.1,0.76,0,75,26,21,28,28,26,High,7,2019-07-02T12:00:00+0900,1562036400,11,8,N,,14,Thunderstorms,T-Storms,2
100,Tuesday,D,1560912134,12,1200,60,rain,1003.1,0.76,0,74,26,21,28,28,26,High,7,2019-07-02T13:00:00+0900,1562040000,11,2,N,,15,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1003.1,0.76,0,74,26,21,28,28,26,High,6,2019-07-02T14:00:00+0900,1562043600,11,5,N,,15,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1003.1,0.76,0,74,26,21,28,28,26,Moderate,4,2019-07-02T15:00:00+0900,1562047200,11,2,N,26.0,15,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1003.3,0.76,0,76,25,21,28,28,25,Moderate,3,2019-07-02T16:00:00+0900,1562050800,11,5,N,,15,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1003.5,0.76,0,75,25,21,28,28,25,Low,1,2019-07-02T17:00:00+0900,1562054400,11,11,N,,14,Rain,Rain,1
81,Tuesday,D,1560912134,11,1201,60,rain,1003.8,0.5,0,74,25,20,27,27,25,Low,0,2019-07-02T18:00:00+0900,1562058000,13,22,NNE,,13,Light Rain,Light Rain,1
81,Tuesday,D,1560912134,11,1201,60,rain,1004.1,0.5,0,76,25,20,27,27,25,Low,0,2019-07-02T19:00:00+0900,1562061600,13,28,NNE,,13,Light Rain,Light Rain,1
80,Tuesday,N,1560912134,11,1201,60,rain,1004.6,0.5,0,77,24,20,26,26,24,Low,0,2019-07-02T20:00:00+0900,1562065200,12,28,NNE,,11,Light Rain,Light Rain,1
80,Tuesday,N,1560912134,11,1201,60,rain,1004.9,0.4,0,77,24,20,26,26,24,Low,0,2019-07-02T21:00:00+0900,1562068800,11,45,NE,,10,Light Rain,Light Rain,1
80,Tuesday,N,1560912134,11,1201,60,rain,1005.0,0.4,0,79,24,20,26,26,24,Low,0,2019-07-02T22:00:00+0900,1562072400,10,42,NE,,9,Light Rain,Light Rain,1
80,Tuesday,N,1560912134,11,1201,60,rain,1005.1,0.4,0,81,24,20,25,25,24,Low,0,2019-07-02T23:00:00+0900,1562076000,10,63,ENE,,9,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1005.1,0.4,0,81,24,20,25,25,24,Low,0,2019-07-03T00:00:00+0900,1562079600,9,84,E,,9,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1005.0,0.4,0,81,24,20,25,25,24,Low,0,2019-07-03T01:00:00+0900,1562083200,9,84,E,,9,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1004.9,0.4,0,82,24,20,25,25,24,Low,0,2019-07-03T02:00:00+0900,1562086800,9,77,ENE,,9,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1004.9,0.6000000000000001,0,83,23,20,25,25,23,Low,0,2019-07-03T03:00:00+0900,1562090400,9,69,ENE,,8,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1005.1,0.6000000000000001,0,84,23,20,24,24,23,Low,0,2019-07-03T04:00:00+0900,1562094000,10,61,ENE,,8,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1005.4,0.6000000000000001,0,87,23,20,24,24,23,Low,0,2019-07-03T05:00:00+0900,1562097600,11,68,ENE,,9,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1005.8,0.6000000000000001,0,87,23,20,24,24,23,Low,0,2019-07-03T06:00:00+0900,1562101200,12,80,E,,9,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.1,0.6000000000000001,0,86,23,21,24,24,23,Low,1,2019-07-03T07:00:00+0900,1562104800,12,63,ENE,,10,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.3,0.6000000000000001,0,84,24,21,25,25,24,Low,1,2019-07-03T08:00:00+0900,1562108400,13,55,NE,,10,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.5,0.4,0,79,24,21,27,27,24,Moderate,3,2019-07-03T09:00:00+0900,1562112000,14,45,NE,,11,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.6,0.4,0,77,25,21,27,27,25,Moderate,5,2019-07-03T10:00:00+0900,1562115600,16,23,NNE,,13,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.6,0.4,0,74,26,21,28,28,26,High,6,2019-07-03T11:00:00+0900,1562119200,16,6,N,,15,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.6,0.5,0,74,26,21,29,29,26,High,7,2019-07-03T12:00:00+0900,1562122800,16,9,N,,16,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.5,0.5,0,72,26,21,28,28,26,High,7,2019-07-03T13:00:00+0900,1562126400,16,5,N,,17,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.4,0.5,0,73,26,21,28,28,26,High,6,2019-07-03T14:00:00+0900,1562130000,16,8,N,,16,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.4,0.6000000000000001,0,72,26,21,29,29,26,Moderate,4,2019-07-03T15:00:00+0900,1562133600,16,7,N,,16,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.5,0.6000000000000001,0,75,26,21,28,28,26,Moderate,3,2019-07-03T16:00:00+0900,1562137200,16,7,N,,15,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.7,0.6000000000000001,0,74,26,21,28,28,26,Low,1,2019-07-03T17:00:00+0900,1562140800,16,12,N,,14,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1006.9,0.6000000000000001,0,74,26,21,28,28,26,Low,0,2019-07-03T18:00:00+0900,1562144400,16,21,NNE,,14,Light Rain,Light Rain,1
80,Wednesday,D,1560912134,11,1201,60,rain,1007.1,0.6000000000000001,0,75,25,20,27,27,25,Low,0,2019-07-03T19:00:00+0900,1562148000,15,27,NNE,,12,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1007.4,0.6000000000000001,0,77,25,20,27,27,25,Low,0,2019-07-03T20:00:00+0900,1562151600,15,34,NNE,,11,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1007.5,0.6000000000000001,0,77,24,20,26,26,24,Low,0,2019-07-03T21:00:00+0900,1562155200,13,54,NE,,10,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1007.5,0.6000000000000001,0,80,24,20,25,25,24,Low,0,2019-07-03T22:00:00+0900,1562158800,13,51,NE,,10,Light Rain,Light Rain,1
80,Wednesday,N,1560912134,11,1201,60,rain,1007.3,0.6000000000000001,0,82,24,20,25,25,24,Low,0,2019-07-03T23:00:00+0900,1562162400,12,72,ENE,,10,Light Rain,Light Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1007.2,0.7000000000000001,0,82,23,20,25,25,23,Low,0,2019-07-04T00:00:00+0900,1562166000,11,90,E,,10,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1007.1,0.7000000000000001,0,83,23,20,24,24,23,Low,0,2019-07-04T01:00:00+0900,1562169600,10,86,E,,10,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1007.1,0.7000000000000001,0,84,23,20,24,24,23,Low,0,2019-07-04T02:00:00+0900,1562173200,9,79,ENE,,10,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1007.1,0.76,0,85,23,20,24,24,23,Low,0,2019-07-04T03:00:00+0900,1562176800,9,69,ENE,,9,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1007.1,0.76,0,86,23,20,24,24,23,Low,0,2019-07-04T04:00:00+0900,1562180400,10,63,ENE,,9,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1007.2,0.76,0,88,23,20,24,24,23,Low,0,2019-07-04T05:00:00+0900,1562184000,10,69,ENE,,10,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1007.4,0.76,0,89,22,20,24,24,22,Low,0,2019-07-04T06:00:00+0900,1562187600,11,77,ENE,,9,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1007.6,0.7000000000000001,0,87,23,21,24,24,23,Low,1,2019-07-04T07:00:00+0900,1562191200,11,69,ENE,,10,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1007.7,0.7000000000000001,0,84,24,21,25,25,24,Low,1,2019-07-04T08:00:00+0900,1562194800,11,65,ENE,,10,Rain,Rain,1
79,Thursday,D,1560912134,11,1100,55,rain,1007.8,0.5,0,80,24,21,27,27,24,Moderate,3,2019-07-04T09:00:00+0900,1562198400,15,58,ENE,,11,Showers,Showers,1
79,Thursday,D,1560912134,11,1100,55,rain,1007.8,0.5,0,77,25,21,27,27,25,Moderate,5,2019-07-04T10:00:00+0900,1562202000,15,41,NE,,13,Showers,Showers,1
80,Thursday,D,1560912134,11,1100,55,rain,1007.7,0.5,0,75,26,21,28,28,26,High,6,2019-07-04T11:00:00+0900,1562205600,16,21,NNE,,15,Showers,Showers,1
