cloudCover,dayOfWeek,dayOrNight,expirationTimeUtc,iconCode,iconCodeExtend,precipChance,precipType,pressureMeanSeaLevel,qpf,qpfSnow,relativeHumidity,temperature,temperatureDewPoint,temperatureFeelsLike,temperatureHeatIndex,temperatureWindChill,uvDescription,uvIndex,validTimeLocal,validTimeUtc,visibility,windDirection,windDirectionCardinal,windGust,windSpeed,wxPhraseLong,wxPhraseShort,wxSeverity
35,Wednesday,D,1560911889,30,3000,0,rain,1007.3,0.0,0,59,26,18,28,28,26,Very High,10,2019-06-19T12:00:00+0900,1560913200,16,178,S,,11,Partly Cloudy,P Cloudy,1
29,Wednesday,D,1560911889,34,3400,1,rain,1006.5,0.0,0,58,27,18,28,28,27,Very High,9,2019-06-19T13:00:00+0900,1560916800,16,181,S,,13,Mostly Sunny,M Sunny,1
30,Wednesday,D,1560911889,30,3000,0,rain,1006.0,0.0,0,59,27,18,28,28,27,High,7,2019-06-19T14:00:00+0900,1560920400,16,181,S,,16,Partly Cloudy,P Cloudy,1
30,Wednesday,D,1560911889,30,3000,5,rain,1005.6,0.0,0,62,26,18,28,28,26,Moderate,4,2019-06-19T15:00:00+0900,1560924000,16,181,S,26.0,18,Partly Cloudy,P Cloudy,1
36,Wednesday,D,1560911889,30,3000,23,rain,1005.6,0.0,0,65,26,19,28,28,26,Low,2,2019-06-19T16:00:00+0900,1560927600,16,183,S,28.0,19,Partly Cloudy,P Cloudy,1
43,Wednesday,D,1560911889,30,3000,24,rain,1005.6,0.0,0,66,26,19,26,26,26,Low,1,2019-06-19T17:00:00+0900,1560931200,16,183,S,,18,Partly Cloudy,P Cloudy,1
49,Wednesday,D,1560911889,30,3000,21,rain,1005.9,0.0,0,67,25,18,25,25,25,Low,0,2019-06-19T18:00:00+0900,1560934800,16,185,S,,15,Partly Cloudy,P Cloudy,1
54,Wednesday,N,1560911706,29,2900,21,rain,1006.1,0.0,0,72,24,19,25,25,24,Low,0,2019-06-19T19:00:00+0900,1560938400,16,187,S,,15,Partly Cloudy,P Cloudy,1
58,Wednesday,N,1560911706,29,2900,22,rain,1006.4,0.0,0,75,23,19,24,24,23,Low,0,2019-06-19T20:00:00+0900,1560942000,16,193,SSW,,14,Partly Cloudy,P Cloudy,1
57,Wednesday,N,1560911706,29,2900,14,rain,1006.7,0.0,0,77,23,19,24,24,23,Low,0,2019-06-19T21:00:00+0900,1560945600,16,196,SSW,,14,Partly Cloudy,P Cloudy,1
55,Wednesday,N,1560911706,29,2900,14,rain,1006.7,0.0,0,81,22,19,23,23,22,Low,0,2019-06-19T22:00:00+0900,1560949200,15,201,SSW,,13,Partly Cloudy,P Cloudy,1
37,Wednesday,N,1560911706,29,2900,15,rain,1006.6,0.0,0,85,22,19,23,23,22,Low,0,2019-06-19T23:00:00+0900,1560952800,15,204,SSW,,12,Partly Cloudy,P Cloudy,1
44,Thursday,N,1560911706,29,2900,12,rain,1006.4,0.0,0,86,22,19,23,23,22,Low,0,2019-06-20T00:00:00+0900,1560956400,14,208,SSW,,10,Partly Cloudy,P Cloudy,1
48,Thursday,N,1560911706,29,2900,20,rain,1006.1,0.0,0,88,21,19,22,22,21,Low,0,2019-06-20T01:00:00+0900,1560960000,13,215,SW,,8,Partly Cloudy,P Cloudy,1
49,Thursday,N,1560911706,29,2900,17,rain,1005.7,0.0,0,91,21,19,22,22,21,Low,0,2019-06-20T02:00:00+0900,1560963600,12,234,SW,,5,Partly Cloudy,P Cloudy,1
51,Thursday,N,1560911706,29,2900,22,rain,1005.6,0.0,0,92,21,19,22,22,21,Low,0,2019-06-20T03:00:00+0900,1560967200,10,265,W,,4,Partly Cloudy,P Cloudy,1
65,Thursday,N,1560911706,27,2700,22,rain,1005.8,0.0,0,92,21,19,22,22,21,Low,0,2019-06-20T04:00:00+0900,1560970800,10,315,NW,,3,Mostly Cloudy,M Cloudy,1
64,Thursday,D,1560911706,28,2800,24,rain,1006.0,0.0,0,93,21,19,22,22,21,Low,0,2019-06-20T05:00:00+0900,1560974400,10,340,NNW,,5,Mostly Cloudy,M Cloudy,1
59,Thursday,D,1560911706,11,4600,32,rain,1006.2,0.1,0,90,21,19,22,22,21,Low,0,2019-06-20T06:00:00+0900,1560978000,12,356,N,,5,Few Showers,Few Showers,1
58,Thursday,D,1560911706,11,4600,34,rain,1006.3,0.1,0,85,22,19,23,23,22,Low,2,2019-06-20T07:00:00+0900,1560981600,14,353,N,,6,Few Showers,Few Showers,1
57,Thursday,D,1560911706,38,3800,40,rain,1006.4,0.2,0,81,23,19,24,24,23,Moderate,3,2019-06-20T08:00:00+0900,1560985200,15,17,NNE,,7,Scattered Thunderstorms,Sct T-Storms,2
54,Thursday,D,1560911706,38,3800,47,rain,1006.3,0.30000000000000004,0,77,24,19,24,24,24,Moderate,5,2019-06-20T09:00:00+0900,1560988800,16,36,NE,,7,Scattered Thunderstorms,Sct T-Storms,2
54,Thursday,D,1560911706,38,3800,48,rain,1006.2,0.4,0,73,24,19,26,26,24,Very High,8,2019-06-20T10:00:00+0900,1560992400,16,58,ENE,,6,Scattered Thunderstorms,Sct T-Storms,2
51,Thursday,D,1560911706,38,3800,39,rain,1006.1,0.30000000000000004,0,71,25,19,27,27,25,Very High,9,2019-06-20T11:00:00+0900,1560996000,16,90,E,,7,Scattered Thunderstorms,Sct T-Storms,2
50,Thursday,D,1560911706,38,3800,42,rain,1005.7,0.4,0,69,26,19,27,27,26,Very High,10,2019-06-20T12:00:00+0900,1560999600,16,98,E,,8,Scattered Thunderstorms,Sct T-Storms,2
50,Thursday,D,1560911706,38,3800,43,rain,1005.3,0.30000000000000004,0,68,26,19,28,28,26,Very High,9,2019-06-20T13:00:00+0900,1561003200,16,117,ESE,,9,Scattered Thunderstorms,Sct T-Storms,2
50,Thursday,D,1560911706,38,3800,45,rain,1005.0,0.30000000000000004,0,67,26,19,28,28,26,High,7,2019-06-20T14:00:00+0900,1561006800,16,117,ESE,,10,Scattered Thunderstorms,Sct T-Storms,2
50,Thursday,D,1560911706,38,3800,59,rain,1004.9,0.5,0,67,26,19,27,27,26,Moderate,4,2019-06-20T15:00:00+0900,1561010400,16,111,ESE,,10,Scattered Thunderstorms,Sct T-Storms,2
57,Thursday,D,1560911706,38,3800,57,rain,1005.1,0.5,0,69,25,19,27,27,25,Low,2,2019-06-20T16:00:00+0900,1561014000,16,108,ESE,,10,Scattered Thunderstorms,Sct T-Storms,2
61,Thursday,D,1560911706,38,3800,52,rain,1005.5,0.30000000000000004,0,68,25,19,27,27,25,Low,1,2019-06-20T17:00:00+0900,1561017600,16,103,ESE,,10,Scattered Thunderstorms,Sct T-Storms,2
55,Thursday,D,1560911706,38,3800,51,rain,1006.2,0.4,0,72,24,18,25,25,24,Low,0,2019-06-20T18:00:00+0900,1561021200,16,113,ESE,,10,Scattered Thunderstorms,Sct T-Storms,2
50,Thursday,N,1560911706,47,3809,46,rain,1007.0,0.30000000000000004,0,76,23,18,24,24,23,Low,0,2019-06-20T19:00:00+0900,1561024800,16,119,ESE,,9,Scattered Thunderstorms,Sct T-Storms,2
45,Thursday,N,1560911706,29,2900,24,rain,1007.8,0.0,0,81,22,19,23,23,22,Low,0,2019-06-20T20:00:00+0900,1561028400,15,131,SE,,9,Partly Cloudy,P Cloudy,1
33,Thursday,N,1560911706,29,2900,6,rain,1008.4,0.0,0,83,22,19,23,23,22,Low,0,2019-06-20T21:00:00+0900,1561032000,15,126,SE,,7,Partly Cloudy,P Cloudy,1
25,Thursday,N,1560911706,33,3300,7,rain,1008.6,0.0,0,87,21,19,22,22,21,Low,0,2019-06-20T22:00:00+0900,1561035600,13,132,SE,,6,Mostly Clear,M Clear,1
28,Thursday,N,1560911706,33,3300,7,rain,1008.6,0.0,0,90,21,19,22,22,21,Low,0,2019-06-20T23:00:00+0900,1561039200,12,124,ESE,,6,Mostly Clear,M Clear,1
40,Friday,N,1560911706,29,2900,7,rain,1008.5,0.0,0,91,20,19,21,21,20,Low,0,2019-06-21T00:00:00+0900,1561042800,11,128,SE,,5,Partly Cloudy,P Cloudy,1
47,Friday,N,1560911706,29,2900,8,rain,1008.3,0.0,0,94,20,19,21,21,20,Low,0,2019-06-21T01:00:00+0900,1561046400,10,135,SE,,5,Partly Cloudy,P Cloudy,1
49,Friday,N,1560911706,29,2900,8,rain,1008.2,0.0,0,97,20,19,21,21,20,Low,0,2019-06-21T02:00:00+0900,1561050000,9,144,SE,,4,Partly Cloudy,P Cloudy,1
66,Friday,N,1560911706,27,2700,14,rain,1008.2,0.0,0,97,20,19,21,21,20,Low,0,2019-06-21T03:00:00+0900,1561053600,8,138,SE,,3,Mostly Cloudy,M Cloudy,1
67,Friday,N,1560911706,27,2700,14,rain,1008.5,0.0,0,95,20,19,21,21,20,Low,0,2019-06-21T04:00:00+0900,1561057200,8,132,SE,,3,Mostly Cloudy,M Cloudy,1
67,Friday,D,1560911706,28,2800,14,rain,1009.0,0.0,0,96,20,19,21,21,20,Low,0,2019-06-21T05:00:00+0900,1561060800,9,132,SE,,4,Mostly Cloudy,M Cloudy,1
63,Friday,D,1560911706,28,2800,17,rain,1009.3,0.0,0,92,21,19,22,22,21,Low,0,2019-06-21T06:00:00+0900,1561064400,11,130,SE,,5,Mostly Cloudy,M Cloudy,1
67,Friday,D,1560911706,28,2800,16,rain,1009.5,0.0,0,86,22,19,23,23,22,Low,1,2019-06-21T07:00:00+0900,1561068000,14,135,SE,,5,Mostly Cloudy,M Cloudy,1
70,Friday,D,1560911706,28,2800,18,rain,1009.6,0.0,0,80,23,19,24,24,23,Moderate,3,2019-06-21T08:00:00+0900,1561071600,15,133,SE,,7,Mostly Cloudy,M Cloudy,1
72,Friday,D,1560911706,28,2800,24,rain,1009.6,0.0,0,76,24,19,25,25,24,Moderate,5,2019-06-21T09:00:00+0900,1561075200,16,140,SE,,9,Mostly Cloudy,M Cloudy,1
71,Friday,D,1560911706,11,4600,30,rain,1009.5,0.1,0,72,25,19,27,27,25,High,7,2019-06-21T10:00:00+0900,1561078800,16,149,SSE,,10,Few Showers,Few Showers,1
70,Friday,D,1560911706,11,4600,31,rain,1009.2,0.2,0,69,25,19,27,27,25,Very High,8,2019-06-21T11:00:00+0900,1561082400,16,163,SSE,,12,Few Showers,Few Showers,1
61,Friday,D,1560911706,28,2800,24,rain,1008.8,0.0,0,68,26,19,28,28,26,Very High,9,2019-06-21T12:00:00+0900,1561086000,16,167,SSE,,13,Mostly Cloudy,M Cloudy,1
58,Friday,D,1560911706,30,3000,23,rain,1008.4,0.0,0,66,26,19,28,28,26,Very High,8,2019-06-21T13:00:00+0900,1561089600,16,167,SSE,,15,Partly Cloudy,P Cloudy,1
48,Friday,D,1560911706,30,3000,22,rain,1008.2,0.0,0,66,26,19,28,28,26,High,7,2019-06-21T14:00:00+0900,1561093200,16,169,S,,17,Partly Cloudy,P Cloudy,1
49,Friday,D,1560911706,30,3000,24,rain,1008.0,0.0,0,66,26,19,28,28,26,Moderate,4,2019-06-21T15:00:00+0900,1561096800,16,168,SSE,26.0,18,Partly Cloudy,P Cloudy,1
52,Friday,D,1560911706,30,3000,24,rain,1008.0,0.0,0,67,26,19,27,27,26,Low,2,2019-06-21T16:00:00+0900,1561100400,16,172,S,27.0,18,Partly Cloudy,P Cloudy,1
55,Friday,D,1560911706,30,3000,24,rain,1008.2,0.0,0,68,25,19,27,27,25,Low,1,2019-06-21T17:00:00+0900,1561104000,16,174,S,26.0,18,Partly Cloudy,P Cloudy,1
58,Friday,D,1560911706,30,3000,19,rain,1008.6,0.0,0,72,24,19,25,25,24,Low,0,2019-06-21T18:00:00+0900,1561107600,16,176,S,,17,Partly Cloudy,P Cloudy,1
61,Friday,N,1560911706,27,2700,20,rain,1008.9,0.0,0,76,23,19,24,24,23,Low,0,2019-06-21T19:00:00+0900,1561111200,16,172,S,,16,Mostly Cloudy,M Cloudy,1
66,Friday,N,1560911706,27,2700,18,rain,1009.2,0.0,0,79,23,19,24,24,23,Low,0,2019-06-21T20:00:00+0900,1561114800,16,172,S,,16,Mostly Cloudy,M Cloudy,1
69,Friday,N,1560911706,27,2700,22,rain,1009.5,0.0,0,81,22,19,23,23,22,Low,0,2019-06-21T21:00:00+0900,1561118400,15,166,SSE,,15,Mostly Cloudy,M Cloudy,1
70,Friday,N,1560911706,27,2700,23,rain,1009.6,0.0,0,85,22,19,23,23,22,Low,0,2019-06-21T22:00:00+0900,1561122000,14,164,SSE,,13,Mostly Cloudy,M Cloudy,1
70,Friday,N,1560911706,27,2700,24,rain,1009.3,0.0,0,88,22,19,23,23,22,Low,0,2019-06-21T23:00:00+0900,1561125600,13,161,SSE,,12,Mostly Cloudy,M Cloudy,1
71,Saturday,N,1560911706,27,2700,23,rain,1009.0,0.0,0,88,21,19,22,22,21,Low,0,2019-06-22T00:00:00+0900,1561129200,12,158,SSE,,12,Mostly Cloudy,M Cloudy,1
70,Saturday,N,1560911706,27,2700,24,rain,1008.6,0.0,0,90,21,19,22,22,21,Low,0,2019-06-22T01:00:00+0900,1561132800,10,155,SSE,,11,Mostly Cloudy,M Cloudy,1
75,Saturday,N,1560911706,47,3809,36,rain,1008.2,0.2,0,92,21,19,22,22,21,Low,0,2019-06-22T02:00:00+0900,1561136400,10,158,SSE,,10,Scattered Thunderstorms,Sct T-Storms,2
84,Saturday,N,1560911706,47,3809,47,rain,1008.0,0.2,0,92,21,19,22,22,21,Low,0,2019-06-22T03:00:00+0900,1561140000,10,146,SE,,9,Scattered Thunderstorms,Sct T-Storms,2
85,Saturday,N,1560911706,47,3809,42,rain,1007.9,0.2,0,92,21,19,22,22,21,Low,0,2019-06-22T04:00:00+0900,1561143600,10,143,SE,,8,Scattered Thunderstorms,Sct T-Storms,2
80,Saturday,D,1560911706,38,3800,38,rain,1008.0,0.2,0,93,21,19,22,22,21,Low,0,2019-06-22T05:00:00+0900,1561147200,11,139,SE,,9,Scattered Thunderstorms,Sct T-Storms,2
78,Saturday,D,1560911706,11,1100,43,rain,1008.1,0.2,0,90,21,19,22,22,21,Low,0,2019-06-22T06:00:00+0900,1561150800,12,135,SE,,9,Showers,Showers,1
78,Saturday,D,1560911706,11,1100,43,rain,1008.0,0.30000000000000004,0,85,22,19,23,23,22,Low,1,2019-06-22T07:00:00+0900,1561154400,14,139,SE,,9,Showers,Showers,1
77,Saturday,D,1560911706,11,1100,35,rain,1007.8,0.2,0,80,23,19,24,24,23,Low,2,2019-06-22T08:00:00+0900,1561158000,16,145,SE,,10,Showers,Showers,1
74,Saturday,D,1560911706,11,1100,47,rain,1007.4,0.30000000000000004,0,76,23,19,24,24,23,Moderate,5,2019-06-22T09:00:00+0900,1561161600,16,148,SSE,,11,Showers,Showers,1
71,Saturday,D,1560911706,11,1100,50,rain,1007.0,0.30000000000000004,0,72,24,19,25,25,24,High,7,2019-06-22T10:00:00+0900,1561165200,16,141,SE,,11,Showers,Showers,1
72,Saturday,D,1560911706,11,1100,53,rain,1006.5,0.4,0,71,24,19,25,25,24,Very High,8,2019-06-22T11:00:00+0900,1561168800,16,136,SE,,11,Showers,Showers,1
71,Saturday,D,1560911706,11,1100,53,rain,1005.9,0.4,0,70,24,19,26,26,24,Very High,8,2019-06-22T12:00:00+0900,1561172400,16,128,SE,,12,Showers,Showers,1
67,Saturday,D,1560911706,11,1100,53,rain,1005.3,0.4,0,69,25,19,26,26,25,High,7,2019-06-22T13:00:00+0900,1561176000,16,127,SE,,12,Showers,Showers,1
76,Saturday,D,1560911706,11,1100,52,rain,1004.7,0.4,0,68,25,18,26,26,25,Moderate,4,2019-06-22T14:00:00+0900,1561179600,15,121,ESE,,12,Showers,Showers,1
81,Saturday,D,1560911706,11,1100,52,rain,1004.4,0.4,0,72,24,18,25,25,24,Moderate,3,2019-06-22T15:00:00+0900,1561183200,15,117,ESE,,12,Showers,Showers,1
76,Saturday,D,1560911706,11,1100,52,rain,1004.3,0.4,0,73,23,18,24,24,23,Low,2,2019-06-22T16:00:00+0900,1561186800,15,108,ESE,,12,Showers,Showers,1
72,Saturday,D,1560911706,11,1100,52,rain,1004.3,0.4,0,75,23,18,23,23,23,Low,1,2019-06-22T17:00:00+0900,1561190400,15,98,E,,11,Showers,Showers,1
72,Saturday,D,1560911706,11,1100,39,rain,1004.4,0.30000000000000004,0,77,22,18,23,23,22,Low,0,2019-06-22T18:00:00+0900,1561194000,15,93,E,,10,Showers,Showers,1
67,Saturday,D,1560911706,11,1100,40,rain,1004.5,0.30000000000000004,0,80,22,18,22,22,22,Low,0,2019-06-22T19:00:00+0900,1561197600,14,90,E,,9,Showers,Showers,1
66,Saturday,N,1560911706,11,1100,41,rain,1004.7,0.30000000000000004,0,81,21,18,22,22,21,Low,0,2019-06-22T20:00:00+0900,1561201200,14,84,E,,9,Showers,Showers,1
65,Saturday,N,1560911706,11,1100,44,rain,1004.8,0.30000000000000004,0,82,21,18,22,22,21,Low,0,2019-06-22T21:00:00+0900,1561204800,12,63,ENE,,10,Showers,Showers,1
67,Saturday,N,1560911706,11,1100,45,rain,1004.6,0.30000000000000004,0,84,21,18,22,22,21,Low,0,2019-06-22T22:00:00+0900,1561208400,11,53,NE,,9,Showers,Showers,1
71,Saturday,N,1560911706,11,1100,45,rain,1004.4,0.30000000000000004,0,86,21,18,22,22,21,Low,0,2019-06-22T23:00:00+0900,1561212000,10,50,NE,,9,Showers,Showers,1
73,Sunday,N,1560911706,11,1100,50,rain,1004.2,0.4,0,86,21,18,22,22,21,Low,0,2019-06-23T00:00:00+0900,1561215600,9,48,NE,,9,Showers,Showers,1
74,Sunday,N,1560911706,11,1100,50,rain,1003.9,0.4,0,88,21,19,21,21,21,Low,0,2019-06-23T01:00:00+0900,1561219200,9,45,NE,,9,Showers,Showers,1
75,Sunday,N,1560911706,11,1100,51,rain,1003.7,0.5,0,90,20,19,21,21,20,Low,0,2019-06-23T02:00:00+0900,1561222800,8,35,NE,,10,Showers,Showers,1
76,Sunday,N,1560911706,11,1100,49,rain,1003.6,0.4,0,91,20,19,21,21,20,Low,0,2019-06-23T03:00:00+0900,1561226400,8,53,NE,,10,Showers,Showers,1
76,Sunday,N,1560911706,11,1100,49,rain,1003.9,0.4,0,92,20,19,21,21,20,Low,0,2019-06-23T04:00:00+0900,1561230000,8,60,ENE,,9,Showers,Showers,1
77,Sunday,D,1560911706,11,1100,49,rain,1004.2,0.4,0,92,20,19,21,21,20,Low,0,2019-06-23T05:00:00+0900,1561233600,9,54,NE,,10,Showers,Showers,1
78,Sunday,D,1560911706,11,1100,37,rain,1004.6,0.30000000000000004,0,90,21,19,22,22,21,Low,0,2019-06-23T06:00:00+0900,1561237200,11,66,ENE,,10,Showers,Showers,1
77,Sunday,D,1560911706,11,1100,36,rain,1004.7,0.30000000000000004,0,84,21,19,22,22,21,Low,1,2019-06-23T07:00:00+0900,1561240800,12,78,ENE,,10,Showers,Showers,1
77,Sunday,D,1560911706,11,1100,35,rain,1004.8,0.2,0,79,22,19,23,23,22,Low,2,2019-06-23T08:00:00+0900,1561244400,15,74,ENE,,11,Showers,Showers,1
77,Sunday,D,1560911706,11,1100,40,rain,1004.8,0.2,0,74,23,18,24,24,23,Moderate,4,2019-06-23T09:00:00+0900,1561248000,15,74,ENE,,13,Showers,Showers,1
77,Sunday,D,1560911706,11,1100,39,rain,1004.7,0.2,0,71,24,18,24,24,24,Moderate,5,2019-06-23T10:00:00+0900,1561251600,16,72,ENE,,13,Showers,Showers,1
78,Sunday,D,1560911706,11,1100,38,rain,1004.5,0.2,0,67,25,18,26,26,25,High,6,2019-06-23T11:00:00+0900,1561255200,16,96,E,,13,Showers,Showers,1
81,Sunday,D,1560911706,11,4600,33,rain,1004.4,0.2,0,66,25,18,27,27,25,High,6,2019-06-23T12:00:00+0900,1561258800,16,104,ESE,,13,Few Showers,Few Showers,1
78,Sunday,D,1560911706,11,1100,35,rain,1004.2,0.2,0,64,25,18,27,27,25,High,6,2019-06-23T13:00:00+0900,1561262400,16,127,SE,,14,Showers,Showers,1
75,Sunday,D,1560911706,11,1100,36,rain,1004.2,0.2,0,66,25,18,27,27,25,Moderate,4,2019-06-23T14:00:00+0900,1561266000,16,132,SE,,14,Showers,Showers,1
71,Sunday,D,1560911706,11,1100,39,rain,1004.2,0.2,0,68,25,19,27,27,25,Moderate,4,2019-06-23T15:00:00+0900,1561269600,16,133,SE,,14,Showers,Showers,1
80,Sunday,D,1560911706,11,1100,44,rain,1004.5,0.2,0,70,24,19,26,26,24,Low,2,2019-06-23T16:00:00+0900,1561273200,16,129,SE,,15,Showers,Showers,1
81,Sunday,D,1560911706,11,1100,49,rain,1004.9,0.30000000000000004,0,72,24,18,24,24,24,Low,1,2019-06-23T17:00:00+0900,1561276800,16,128,SE,,13,Showers,Showers,1
82,Sunday,D,1560911706,11,1100,49,rain,1005.4,0.30000000000000004,0,75,23,18,24,24,23,Low,0,2019-06-23T18:00:00+0900,1561280400,16,119,ESE,,13,Showers,Showers,1
84,Sunday,D,1560911706,11,1100,47,rain,1006.0,0.2,0,79,22,18,23,23,22,Low,0,2019-06-23T19:00:00+0900,1561284000,15,108,ESE,,13,Showers,Showers,1
84,Sunday,N,1560911706,11,1100,47,rain,1006.5,0.2,0,81,22,18,22,22,22,Low,0,2019-06-23T20:00:00+0900,1561287600,14,110,ESE,,13,Showers,Showers,1
85,Sunday,N,1560911706,11,1100,55,rain,1006.9,0.30000000000000004,0,83,21,18,22,22,21,Low,0,2019-06-23T21:00:00+0900,1561291200,12,107,ESE,,12,Showers,Showers,1
87,Sunday,N,1560911706,11,1100,59,rain,1007.1,0.4,0,87,21,19,22,22,21,Low,0,2019-06-23T22:00:00+0900,1561294800,11,109,ESE,,10,Showers,Showers,1
89,Sunday,N,1560911706,11,1201,61,rain,1006.9,0.4,0,88,21,19,22,22,21,Low,0,2019-06-23T23:00:00+0900,1561298400,10,105,ESE,,9,Light Rain,Light Rain,1
90,Monday,N,1560911706,11,1100,57,rain,1006.8,0.30000000000000004,0,89,20,19,21,21,20,Low,0,2019-06-24T00:00:00+0900,1561302000,10,97,E,,9,Showers,Showers,1
89,Monday,N,1560911706,11,1201,63,rain,1006.7,0.4,0,90,20,19,21,21,20,Low,0,2019-06-24T01:00:00+0900,1561305600,9,86,E,,9,Light Rain,Light Rain,1
87,Monday,N,1560911706,11,1201,68,rain,1006.5,0.5,0,92,20,19,21,21,20,Low,0,2019-06-24T02:00:00+0900,1561309200,8,66,ENE,,9,Light Rain,Light Rain,1
86,Monday,N,1560911706,11,1100,52,rain,1006.6,0.30000000000000004,0,92,20,19,21,21,20,Low,0,2019-06-24T03:00:00+0900,1561312800,8,67,ENE,,9,Showers,Showers,1
86,Monday,N,1560911706,11,1100,51,rain,1007.1,0.30000000000000004,0,92,20,18,21,21,20,Low,0,2019-06-24T04:00:00+0900,1561316400,9,51,NE,,9,Showers,Showers,1
86,Monday,D,1560911706,11,1100,50,rain,1007.8,0.30000000000000004,0,93,20,18,21,21,20,Low,0,2019-06-24T05:00:00+0900,1561320000,10,37,NE,,10,Showers,Showers,1
85,Monday,D,1560911706,11,1100,59,rain,1008.4,0.30000000000000004,0,90,20,18,21,21,20,Low,0,2019-06-24T06:00:00+0900,1561323600,10,45,NE,,10,Showers,Showers,1
84,Monday,D,1560911706,11,1100,59,rain,1008.8,0.30000000000000004,0,87,21,18,22,22,21,Low,1,2019-06-24T07:00:00+0900,1561327200,12,45,NE,,9,Showers,Showers,1
82,Monday,D,1560911706,11,1100,59,rain,1009.2,0.30000000000000004,0,83,21,18,22,22,21,Low,2,2019-06-24T08:00:00+0900,1561330800,12,54,NE,,10,Showers,Showers,1
81,Monday,D,1560911706,11,1100,58,rain,1009.5,0.30000000000000004,0,79,22,18,23,23,22,Moderate,4,2019-06-24T09:00:00+0900,1561334400,13,59,ENE,,11,Showers,Showers,1
79,Monday,D,1560911706,11,1100,55,rain,1009.6,0.30000000000000004,0,76,23,18,23,23,23,Moderate,5,2019-06-24T10:00:00+0900,1561338000,14,66,ENE,,10,Showers,Showers,1
76,Monday,D,1560911706,11,1100,52,rain,1009.6,0.30000000000000004,0,73,23,18,24,24,23,High,6,2019-06-24T11:00:00+0900,1561341600,15,78,ENE,,10,Showers,Showers,1
73,Monday,D,1560911706,11,1100,43,rain,1009.6,0.2,0,71,24,18,24,24,24,Very High,8,2019-06-24T12:00:00+0900,1561345200,16,78,ENE,,10,Showers,Showers,1
71,Monday,D,1560911706,11,1100,49,rain,1009.5,0.4,0,70,24,18,25,25,24,High,7,2019-06-24T13:00:00+0900,1561348800,16,90,E,,10,Showers,Showers,1
70,Monday,D,1560911706,11,1100,50,rain,1009.4,0.5,0,69,24,18,25,25,24,High,6,2019-06-24T14:00:00+0900,1561352400,16,96,E,,12,Showers,Showers,1
70,Monday,D,1560911706,11,1100,59,rain,1009.4,0.7000000000000001,0,70,24,18,25,25,24,Moderate,4,2019-06-24T15:00:00+0900,1561356000,16,102,E,,12,Showers,Showers,1
71,Monday,D,1560911706,11,1100,59,rain,1009.7,0.7000000000000001,0,71,24,18,24,24,24,Low,2,2019-06-24T16:00:00+0900,1561359600,16,98,E,,13,Showers,Showers,1
100,Monday,D,1560911706,12,1200,60,rain,1010.1,0.7000000000000001,0,71,23,18,24,24,23,Low,1,2019-06-24T17:00:00+0900,1561363200,11,98,E,,11,Rain,Rain,1
80,Monday,D,1560911706,11,1201,60,rain,1010.7,0.6000000000000001,0,74,22,18,23,23,22,Low,0,2019-06-24T18:00:00+0900,1561366800,15,88,E,,10,Light Rain,Light Rain,1
80,Monday,D,1560911706,11,1201,61,rain,1011.3,0.5,0,79,22,18,22,22,22,Low,0,2019-06-24T19:00:00+0900,1561370400,15,85,E,,9,Light Rain,Light Rain,1
80,Monday,N,1560911706,11,1201,62,rain,1012.0,0.5,0,83,21,18,22,22,21,Low,0,2019-06-24T20:00:00+0900,1561374000,13,93,E,,9,Light Rain,Light Rain,1
73,Monday,N,1560911706,11,1100,45,rain,1012.5,0.2,0,84,21,18,21,21,21,Low,0,2019-06-24T21:00:00+0900,1561377600,12,87,E,,8,Showers,Showers,1
71,Monday,N,1560911706,11,1100,45,rain,1012.4,0.2,0,87,20,18,21,21,20,Low,0,2019-06-24T22:00:00+0900,1561381200,11,81,E,,7,Showers,Showers,1
71,Monday,N,1560911706,11,1100,44,rain,1012.4,0.2,0,89,20,18,21,21,20,Low,0,2019-06-24T23:00:00+0900,1561384800,10,68,ENE,,7,Showers,Showers,1
72,Tuesday,N,1560911706,11,1100,40,rain,1012.4,0.2,0,89,20,18,21,21,20,Low,0,2019-06-25T00:00:00+0900,1561388400,9,68,ENE,,7,Showers,Showers,1
74,Tuesday,N,1560911706,11,1100,40,rain,1012.3,0.1,0,90,20,18,20,20,20,Low,0,2019-06-25T01:00:00+0900,1561392000,9,69,ENE,,7,Showers,Showers,1
75,Tuesday,N,1560911706,11,1100,39,rain,1012.2,0.1,0,92,19,18,20,20,19,Low,0,2019-06-25T02:00:00+0900,1561395600,9,60,ENE,,6,Showers,Showers,1
77,Tuesday,N,1560911706,11,1100,50,rain,1012.3,0.2,0,93,19,18,20,20,19,Low,0,2019-06-25T03:00:00+0900,1561399200,9,60,ENE,,6,Showers,Showers,1
77,Tuesday,N,1560911706,11,1100,50,rain,1012.5,0.2,0,92,19,18,20,20,19,Low,0,2019-06-25T04:00:00+0900,1561402800,9,60,ENE,,6,Showers,Showers,1
77,Tuesday,D,1560911706,11,1100,50,rain,1012.8,0.2,0,93,19,18,20,20,19,Low,0,2019-06-25T05:00:00+0900,1561406400,10,54,NE,,7,Showers,Showers,1
78,Tuesday,D,1560911706,11,1100,44,rain,1013.1,0.2,0,90,20,18,21,21,20,Low,0,2019-06-25T06:00:00+0900,1561410000,11,52,NE,,7,Showers,Showers,1
